StartDate,EndDate,CONTINUE_STUDY,DELETE_CONTROL,DELETE_TREATMENT,K1,K2,K3,K4,K5,Q1,Q2,Q3,ATT1,Q5,Q6,Q7,Q8,Q1,Q2,ATT2,Q4,Q5,Q6,Q7,Q8,Q1,Q2,Q3,Q4,ATT3,Q6,Q7,SC0,SC1,PROLIFIC_PID,HistoryCheck,Knowledge Score,Attention Score
2026-04-26 14:38:04,2026-04-26 15:23:09,Yes,,Yes,Video A (left),Video B (right),Video A (left),Video A (left),Video A (left),Somewhat agree,Somewhat disagree,Neither agree nor disagree,Somewhat agree,Agree,Agree,Somewhat agree,Agree,Neither agree nor disagree,Somewhat disagree,Somewhat disagree,Neither agree nor disagree,Agree,Agree,Disagree,Somewhat agree,Neither agree nor disagree,Somewhat disagree,Somewhat disagree,Neither agree nor disagree,Neither agree nor disagree,Disagree,Disagree,4,3,bbecab5d8d85344f3fe48b439ece2db90ace41cfcdebdbd6209e7be8dff63776,Pass,4,3
2026-04-26 14:29:09,2026-04-26 15:23:14,Yes,,Yes,Video A (left),Video B (right),Video B (right),Video A (left),Video A (left),Strongly agree,Agree,Neither agree nor disagree,Somewhat agree,Somewhat agree,Agree,Disagree,Strongly agree,Disagree,Neither agree nor disagree,Somewhat disagree,Somewhat disagree,Agree,Agree,Strongly agree,Strongly agree,Strongly Disagree,Strongly agree,Agree,Agree,Neither agree nor disagree,Disagree,Somewhat disagree,5,3,1885e0448651098657f62d7ef65a215a8bdd3db3423f947be9ab4511c79612c0,No JSON,5,3
2026-04-26 14:34:40,2026-04-26 15:25:22,Yes,,Yes,Video A (left),Video B (right),Video B (right),Video A (left),Video A (left),Neither agree nor disagree,Agree,Strongly agree,Somewhat agree,Somewhat agree,Somewhat agree,Strongly agree,Somewhat agree,Strongly agree,Neither agree nor disagree,Somewhat disagree,Strongly agree,Somewhat agree,Somewhat agree,Somewhat agree,Agree,Strongly agree,Somewhat agree,Neither agree nor disagree,Somewhat agree,Neither agree nor disagree,Agree,Agree,5,3,65df6c5ff98954ae49456dd9969fb8af4539a1ffdeae682d40cc1431b6be8c08,Pass,5,3
2026-04-26 14:56:36,2026-04-26 15:36:46,Yes,Yes,,Video A (left),Video B (right),Video B (right),Video A (left),Video A (left),Agree,Strongly agree,Strongly Disagree,Somewhat agree,Agree,Strongly agree,Strongly Disagree,Strongly agree,Strongly Disagree,Strongly Disagree,Somewhat disagree,Somewhat disagree,Agree,Strongly agree,Agree,Strongly agree,Strongly Disagree,Agree,Agree,Strongly agree,Neither agree nor disagree,Strongly Disagree,Strongly Disagree,5,3,70abd78c761c31e4859ea210a24c0fb24c1cf996ae19fe768623e65e7feb7061,Pass,5,3
2026-04-26 14:40:59,2026-04-26 15:41:13,Yes,,Yes,Video A (left),Video B (right),Video B (right),Video A (left),Video A (left),Somewhat agree,Somewhat agree,Disagree,Somewhat agree,Somewhat disagree,Agree,Somewhat disagree,Agree,Disagree,Neither agree nor disagree,Somewhat disagree,Somewhat disagree,Neither agree nor disagree,Agree,Agree,Strongly agree,Neither agree nor disagree,Somewhat agree,Somewhat agree,Strongly agree,Neither agree nor disagree,Somewhat disagree,Somewhat agree,5,3,1029387832237471b8719e483f3d542fa65b007f6a96874cb655a2b3683f94bb,Pass,5,3
2026-04-26 15:04:11,2026-04-26 15:42:07,Yes,Yes,,Video B (right),Video B (right),Video B (right),Video A (left),Video A (left),Disagree,Somewhat disagree,Strongly agree,Somewhat agree,Disagree,Somewhat disagree,Agree,Somewhat agree,Agree,Somewhat agree,Somewhat disagree,Agree,Disagree,Somewhat disagree,Disagree,Somewhat disagree,Somewhat agree,Disagree,Strongly Disagree,Somewhat disagree,Neither agree nor disagree,Strongly agree,Agree,4,3,5f9072a5b2dbf9133af8be76b16132ed58796e5b413048fe9f089083283ec0ac,Pass,4,3
2026-04-26 15:04:06,2026-04-26 15:50:34,Yes,,Yes,Video B (right),Video B (right),Video B (right),Video A (left),Video A (left),Agree,Somewhat agree,Neither agree nor disagree,Somewhat agree,Neither agree nor disagree,Somewhat agree,Neither agree nor disagree,Agree,Somewhat disagree,Somewhat agree,Somewhat disagree,Somewhat disagree,Somewhat agree,Somewhat agree,Somewhat agree,Agree,Disagree,Somewhat disagree,Neither agree nor disagree,Neither agree nor disagree,Neither agree nor disagree,Disagree,Somewhat agree,4,3,5a8972f1d4f857dcdd4f541748e3924f9d36ad8941b1eadf294f4289681a35c5,No File,4,3
2026-04-26 14:14:19,2026-04-26 15:51:50,Yes,Yes,,Video A (left),Video B (right),Video B (right),Video A (left),Video A (left),Disagree,Somewhat agree,Somewhat agree,Somewhat agree,Neither agree nor disagree,Agree,Strongly agree,Agree,Disagree,Somewhat agree,Somewhat disagree,Somewhat agree,Somewhat agree,Agree,Neither agree nor disagree,Agree,Disagree,Disagree,Somewhat agree,Somewhat agree,Neither agree nor disagree,Agree,Neither agree nor disagree,5,3,e35347836c4da785d7327e2cbeeedcd6977ea1607d55c5692499469c2a8d11b2,Pass,5,3
2026-04-26 15:40:11,2026-04-26 16:20:37,Yes,Yes,,Video A (left),Video A (left),Video B (right),Video A (left),Video A (left),Somewhat agree,Somewhat agree,Agree,Somewhat agree,Somewhat agree,Somewhat agree,Agree,Somewhat agree,Somewhat agree,Somewhat disagree,Somewhat disagree,Somewhat agree,Somewhat agree,Somewhat agree,Somewhat disagree,Somewhat agree,Somewhat agree,Somewhat disagree,Somewhat agree,Agree,Neither agree nor disagree,Somewhat agree,Somewhat agree,4,3,234cda0ad539668c759a6deea643f26e5ec275b7d7d3a4be93d5e21a0555be95,Pass,4,3
2026-04-26 15:29:41,2026-04-26 16:30:58,Yes,,Yes,Video A (left),Video B (right),Video B (right),Video A (left),Video A (left),Strongly Disagree,Strongly agree,Somewhat disagree,Somewhat agree,Agree,Strongly agree,Somewhat agree,Strongly agree,Strongly Disagree,Somewhat agree,Somewhat disagree,Disagree,Agree,Strongly agree,Disagree,Strongly agree,Somewhat disagree,Somewhat disagree,Somewhat agree,Somewhat agree,Neither agree nor disagree,Disagree,Somewhat agree,5,3,7ea96896148e370f48f51fcd6fe7605f9de2e05c9057355e8bf3e6e568df931f,Pass,5,3
2026-04-26 15:54:31,2026-04-26 16:32:33,Yes,Yes,,Video B (right),Video B (right),Video B (right),Video A (left),Video A (left),Strongly Disagree,Disagree,Strongly agree,Somewhat agree,Agree,Disagree,Strongly agree,Strongly Disagree,Strongly agree,Agree,Somewhat disagree,Strongly agree,Disagree,Strongly Disagree,Neither agree nor disagree,Agree,Agree,Disagree,Strongly Disagree,Somewhat disagree,Neither agree nor disagree,Strongly agree,Strongly agree,4,3,e4c561526fc919adec6a695bd724860ed939533d4c4ec5858475952bc026867a,Pass,4,3
2026-04-26 15:53:18,2026-04-26 16:38:38,Yes,Yes,,Video B (right),Video B (right),Video B (right),Video A (left),Video A (left),Agree,Agree,Neither agree nor disagree,Somewhat agree,Agree,Agree,Somewhat agree,Agree,Disagree,Somewhat agree,Somewhat disagree,Neither agree nor disagree,Somewhat agree,Agree,Agree,Agree,Disagree,Agree,Agree,Agree,Neither agree nor disagree,Somewhat agree,Agree,4,3,f0b637f4c4f9dcfa162429273dd57b27182ae747ca17e0451c8783caf4db1fff,Pass,4,3
2026-04-26 15:46:35,2026-04-26 16:44:06,Yes,,Yes,Video A (left),Video B (right),Video B (right),Video B (right),Video A (left),Strongly agree,Somewhat agree,Agree,Somewhat agree,Agree,Strongly agree,Somewhat agree,Agree,Somewhat disagree,Disagree,Somewhat disagree,Somewhat disagree,Agree,Agree,Somewhat disagree,Agree,Somewhat disagree,Somewhat agree,Neither agree nor disagree,Strongly agree,Neither agree nor disagree,Somewhat disagree,Agree,4,3,9e861dd6b737b47c92059282dacf129a807220d97f38afe7bf8719be5a7e6fd9,Pass,4,3
2026-04-26 16:32:56,2026-04-26 17:11:53,Yes,,Yes,Video A (left),Video B (right),Video B (right),Video A (left),Video A (left),Strongly Disagree,Somewhat agree,Strongly agree,Somewhat agree,Strongly agree,Strongly agree,Somewhat disagree,Somewhat agree,Somewhat agree,Agree,Somewhat disagree,Agree,Agree,Agree,Strongly Disagree,Agree,Strongly agree,Disagree,Disagree,Somewhat disagree,Neither agree nor disagree,Agree,Agree,5,3,aa7d3257a252135b5af1c9f95cd387c232555242a017acfb74de6d500af047c6,Pass,5,3
2026-04-26 16:39:40,2026-04-26 17:28:58,Yes,,Yes,Video A (left),Video B (right),Video B (right),Video A (left),Video A (left),Somewhat agree,Agree,Somewhat agree,Somewhat agree,Agree,Strongly agree,Strongly agree,Agree,Disagree,Disagree,Somewhat disagree,Somewhat agree,Somewhat agree,Strongly agree,Disagree,Agree,Somewhat disagree,Disagree,Somewhat agree,Somewhat agree,Neither agree nor disagree,Somewhat agree,Strongly agree,5,3,78ef801fdb8f77106befc106e8f2c689cb54d912f1938463593c19bc878488ce,Pass,5,3
2026-04-26 17:03:49,2026-04-26 17:43:59,Yes,,Yes,Video A (left),Video B (right),Video B (right),Video B (right),Video A (left),Somewhat disagree,Somewhat agree,Somewhat agree,Somewhat agree,Agree,Agree,Somewhat disagree,Somewhat agree,Disagree,Somewhat agree,Somewhat disagree,Somewhat agree,Somewhat agree,Agree,Somewhat agree,Agree,Somewhat disagree,Somewhat agree,Somewhat agree,Somewhat agree,Neither agree nor disagree,Somewhat disagree,Somewhat disagree,4,3,e7d716821083c4a5b589333db16ab5c089adfff6ade47e0b5639d41459fa056c,No File,4,3
2026-04-26 17:31:35,2026-04-26 18:17:46,Yes,,Yes,Video A (left),Video B (right),Video B (right),Video A (left),Video A (left),Strongly Disagree,Somewhat agree,Neither agree nor disagree,Somewhat agree,Somewhat disagree,Disagree,Neither agree nor disagree,Disagree,Strongly agree,Strongly agree,Somewhat disagree,Strongly agree,Neither agree nor disagree,Somewhat agree,Disagree,Somewhat agree,Strongly agree,Disagree,Disagree,Strongly Disagree,Neither agree nor disagree,Strongly agree,Strongly agree,5,3,6f5b3fbabd5bbf6329f60c137d1d5972fd805bbd4f6ac96917738bd9ae1033e0,Pass,5,3
2026-04-26 18:11:22,2026-04-26 18:38:54,Yes,,Yes,Video A (left),Video B (right),Video B (right),Video A (left),Video A (left),Somewhat disagree,Agree,Somewhat agree,Somewhat agree,Somewhat agree,Strongly agree,Neither agree nor disagree,Agree,Strongly Disagree,Somewhat disagree,Somewhat disagree,Neither agree nor disagree,Somewhat agree,Strongly agree,Somewhat disagree,Strongly agree,Strongly Disagree,Neither agree nor disagree,Somewhat agree,Strongly agree,Neither agree nor disagree,Somewhat disagree,Neither agree nor disagree,5,3,fd64a74a00430be3e78a045c4da93871c3629a7bafda9ce00e949509fb3b663e,Pass,5,3
2026-04-26 18:15:59,2026-04-26 18:57:54,Yes,Yes,,Video A (left),Video B (right),Video A (left),Video A (left),Video A (left),Neither agree nor disagree,Somewhat agree,Neither agree nor disagree,Somewhat agree,Somewhat agree,Agree,Somewhat agree,Agree,Somewhat disagree,Neither agree nor disagree,Somewhat disagree,Somewhat agree,Agree,Agree,Somewhat agree,Somewhat agree,Disagree,Neither agree nor disagree,Somewhat agree,Somewhat agree,Neither agree nor disagree,Somewhat disagree,Somewhat disagree,4,3,ea56151cdc409bf6f762b07e9f6b7e48fc65e42461fde1ecaac6d6a04cf2991f,No JSON,4,3
2026-04-26 19:17:52,2026-04-26 19:55:49,Yes,Yes,,Video B (right),Video B (right),Video B (right),Video A (left),Video A (left),Somewhat agree,Somewhat agree,Neither agree nor disagree,Somewhat agree,Somewhat agree,Somewhat agree,Somewhat agree,Agree,Somewhat disagree,Disagree,Somewhat disagree,Neither agree nor disagree,Somewhat agree,Somewhat agree,Neither agree nor disagree,Agree,Disagree,Disagree,Somewhat disagree,Agree,Neither agree nor disagree,Somewhat disagree,Neither agree nor disagree,4,3,fb57994716622ede7b347d3497eea1262dd192fd1a9d36eb8dad343065c61d97,Pass,4,3
2026-04-26 21:51:17,2026-04-26 22:43:16,Yes,,Yes,Video A (left),Video B (right),Video B (right),Video A (left),Video A (left),Somewhat disagree,Somewhat agree,Somewhat agree,Somewhat agree,Somewhat disagree,Agree,Agree,Neither agree nor disagree,Neither agree nor disagree,Somewhat disagree,Somewhat disagree,Somewhat agree,Somewhat agree,Somewhat agree,Disagree,Agree,Somewhat disagree,Somewhat disagree,Strongly Disagree,Somewhat disagree,Neither agree nor disagree,Somewhat agree,Somewhat agree,5,3,dc07bbf48bfd9e13922ce48926af0bae6e92c2531b5314d525d47191497e466e,Pass,5,3
2026-04-26 23:47:50,2026-04-27 0:28:13,Yes,,Yes,Video B (right),Video B (right),Video B (right),Video A (left),Video A (left),Somewhat agree,Somewhat agree,Somewhat disagree,Somewhat agree,Somewhat agree,Somewhat agree,Neither agree nor disagree,Agree,Neither agree nor disagree,Somewhat agree,Somewhat disagree,Somewhat agree,Agree,Agree,Neither agree nor disagree,Somewhat agree,Neither agree nor disagree,Somewhat agree,Agree,Somewhat agree,Neither agree nor disagree,Disagree,Neither agree nor disagree,4,3,6858cf274029920a3caf03b4a901183b527779f7d4a43ab839b3f2eaca5ce69f,Pass,4,3
2026-04-26 23:45:49,2026-04-27 0:28:22,Yes,Yes,,Video A (left),Video B (right),Video B (right),Video A (left),Video A (left),Strongly Disagree,Strongly Disagree,Neither agree nor disagree,Somewhat agree,Somewhat disagree,Neither agree nor disagree,Somewhat agree,Disagree,Somewhat agree,Neither agree nor disagree,Somewhat disagree,Agree,Disagree,Disagree,Strongly Disagree,Somewhat disagree,Somewhat agree,Strongly Disagree,Strongly Disagree,Disagree,Neither agree nor disagree,Agree,Somewhat agree,5,3,8f56a70f14e0583f13f5350d4ba6bb35f22cac0d99647aace91294d01c8e7d48,Pass,5,3
2026-04-27 0:41:28,2026-04-27 1:34:46,Yes,Yes,,Video A (left),Video B (right),Video B (right),Video A (left),Video A (left),Strongly agree,Agree,Somewhat agree,Somewhat agree,Somewhat agree,Strongly agree,Disagree,Agree,Strongly Disagree,Agree,Somewhat disagree,Somewhat disagree,Agree,Strongly agree,Somewhat agree,Agree,Strongly Disagree,Somewhat agree,Somewhat agree,Somewhat disagree,Neither agree nor disagree,Agree,Somewhat agree,5,3,202dd81b765f83220bd095472972e8bf64a63774d23227c8ca57f62be6c91ec0,Pass,5,3
2026-04-27 0:51:49,2026-04-27 2:08:20,Yes,Yes,,Video B (right),Video B (right),Video B (right),Video A (left),Video A (left),Agree,Somewhat agree,Neither agree nor disagree,Somewhat agree,Strongly agree,Strongly agree,Neither agree nor disagree,Agree,Neither agree nor disagree,Strongly Disagree,Somewhat disagree,Neither agree nor disagree,Agree,Agree,Neither agree nor disagree,Agree,Somewhat agree,Somewhat disagree,Neither agree nor disagree,Neither agree nor disagree,Neither agree nor disagree,Neither agree nor disagree,Disagree,4,3,090a6e70396191c466aada4fcc505b0703f1dd20eab3a92c258fabf1e246b7bb,Pass,4,3
2026-04-27 5:02:37,2026-04-27 5:52:30,Yes,,Yes,Video A (left),Video B (right),Video A (left),Video A (left),Video A (left),Somewhat agree,Strongly agree,Somewhat agree,Somewhat agree,Agree,Agree,Strongly agree,Somewhat agree,Somewhat disagree,Disagree,Somewhat disagree,Somewhat disagree,Somewhat agree,Agree,Somewhat agree,Strongly agree,Somewhat disagree,Somewhat disagree,Somewhat agree,Strongly agree,Neither agree nor disagree,Disagree,Somewhat disagree,4,3,6f739de61dcba852905aa163848f5ed8af7bd442aae69ea820d11856813b1e0d,Pass,4,3
2026-04-27 10:09:40,2026-04-27 10:53:32,Yes,,Yes,Video A (left),Video B (right),Video B (right),Video A (left),Video A (left),Somewhat agree,Somewhat agree,Agree,Somewhat agree,Disagree,Somewhat agree,Agree,Somewhat agree,Neither agree nor disagree,Strongly Disagree,Somewhat disagree,Neither agree nor disagree,Somewhat disagree,Agree,Somewhat agree,Agree,Disagree,Disagree,Neither agree nor disagree,Agree,Neither agree nor disagree,Somewhat disagree,Somewhat agree,5,3,19b99c51a1166327640ed5da5008360f779b1321fe4dc6d2af21b789750254c8,Pass,5,3
2026-04-27 10:14:53,2026-04-27 10:58:35,Yes,Yes,,Video A (left),Video B (right),Video B (right),Video A (left),Video A (left),Somewhat agree,Agree,Agree,Somewhat agree,Somewhat agree,Strongly agree,Agree,Somewhat agree,Neither agree nor disagree,Agree,Somewhat disagree,Agree,Somewhat agree,Agree,Somewhat agree,Agree,Agree,Neither agree nor disagree,Somewhat agree,Somewhat agree,Neither agree nor disagree,Neither agree nor disagree,Agree,5,3,2eab7738cefe2882eea3baac3dd6ed24f92c9078a9d475ea42c4174996c37c7b,Pass,5,3
2026-04-27 11:00:25,2026-04-27 11:40:20,Yes,Yes,,Video A (left),Video B (right),Video B (right),Video A (left),Video A (left),Agree,Agree,Agree,Somewhat agree,Strongly agree,Strongly agree,Strongly agree,Somewhat agree,Strongly agree,Strongly agree,Somewhat disagree,Agree,Agree,Agree,Agree,Agree,Agree,Strongly agree,Disagree,Strongly agree,Neither agree nor disagree,Disagree,Strongly agree,5,3,9352217318f8693769c4c5e85b6b6bdcc40096d52912ccdb44d89128cc3882a0,No JSON,5,3
2026-04-27 11:10:52,2026-04-27 11:53:37,Yes,,Yes,Video A (left),Video B (right),Video B (right),Video B (right),Video A (left),Disagree,Somewhat agree,Neither agree nor disagree,Somewhat agree,Agree,Agree,Somewhat agree,Agree,Somewhat agree,Somewhat agree,Somewhat disagree,Somewhat agree,Agree,Agree,Somewhat agree,Agree,Somewhat agree,Somewhat agree,Neither agree nor disagree,Somewhat agree,Neither agree nor disagree,Agree,Disagree,4,3,f2e130e65dc3d7386b2d66605dea08adc3f4dbaf01235a3256f6ab55cfbfd9a0,Pass,4,3
2026-04-27 11:59:15,2026-04-27 12:41:43,Yes,Yes,,Video A (left),Video B (right),Video A (left),Video A (left),Video A (left),Strongly Disagree,Disagree,Strongly agree,Somewhat agree,Disagree,Somewhat disagree,Agree,Disagree,Strongly agree,Strongly agree,Somewhat disagree,Agree,Disagree,Disagree,Strongly Disagree,Somewhat disagree,Strongly agree,Disagree,Disagree,Disagree,Neither agree nor disagree,Agree,Strongly agree,4,3,217d89a12554277f1bf1194e21b7e83708d9d4c5ab83966119e1952603cc4033,No File,4,3
2026-04-27 12:53:08,2026-04-27 13:28:23,Yes,,Yes,Video A (left),Video B (right),Video B (right),Video A (left),Video A (left),Disagree,Somewhat disagree,Agree,Somewhat agree,Somewhat disagree,Strongly agree,Agree,Somewhat agree,Agree,Neither agree nor disagree,Somewhat disagree,Agree,Somewhat disagree,Agree,Neither agree nor disagree,Somewhat agree,Agree,Somewhat agree,Disagree,Somewhat agree,Neither agree nor disagree,Somewhat agree,Strongly agree,5,3,c281cc95f3aecf52b7e6e70fa40dc6934d7ff536dbfb8da57e424ca094bc76c5,Pass,5,3
2026-04-27 13:30:04,2026-04-27 14:21:22,Yes,Yes,,Video A (left),Video B (right),Video B (right),Video A (left),Video A (left),Neither agree nor disagree,Neither agree nor disagree,Somewhat agree,Somewhat agree,Neither agree nor disagree,Somewhat disagree,Somewhat agree,Neither agree nor disagree,Strongly Disagree,Strongly Disagree,Somewhat disagree,Neither agree nor disagree,Somewhat agree,Somewhat agree,Neither agree nor disagree,Neither agree nor disagree,Neither agree nor disagree,Neither agree nor disagree,Neither agree nor disagree,Somewhat disagree,Neither agree nor disagree,Neither agree nor disagree,Somewhat agree,5,3,268f3a6fb00c656c5bde3a18cdf8da9dab9f964356b60b2211a42133762fa19d,Pass,5,3
2026-04-27 15:52:14,2026-04-27 16:32:54,Yes,Yes,,Video A (left),Video B (right),Video A (left),Video A (left),Video A (left),Strongly Disagree,Disagree,Strongly agree,Somewhat agree,Neither agree nor disagree,Disagree,Strongly agree,Strongly Disagree,Agree,Agree,Somewhat disagree,Strongly agree,Strongly agree,Disagree,Strongly Disagree,Disagree,Agree,Strongly Disagree,Strongly Disagree,Strongly Disagree,Neither agree nor disagree,Agree,Strongly agree,4,3,5b8c6c530b6c3f47c59e429ff54e3e33f9a8384a58552c1c9765cb4105c9fb84,No JSON,4,3
2026-04-27 17:35:24,2026-04-27 18:18:04,Yes,,Yes,Video A (left),Video B (right),Video B (right),Video A (left),Video A (left),Somewhat agree,Somewhat agree,Neither agree nor disagree,Somewhat agree,Neither agree nor disagree,Agree,Somewhat agree,Strongly agree,Somewhat disagree,Disagree,Somewhat disagree,Agree,Somewhat agree,Strongly agree,Neither agree nor disagree,Agree,Somewhat agree,Disagree,Neither agree nor disagree,Agree,Neither agree nor disagree,Disagree,Disagree,5,3,2d76016a3683aa4875b740946444b54c2497f9c52c509730605d5a87d7f6f6c9,No JSON,5,3
2026-04-28 9:14:46,2026-04-28 9:55:35,Yes,,Yes,Video A (left),Video B (right),Video B (right),Video A (left),Video A (left),Disagree,Somewhat agree,Strongly agree,Somewhat agree,Somewhat agree,Strongly agree,Agree,Strongly agree,Strongly agree,Agree,Somewhat disagree,Strongly agree,Somewhat agree,Agree,Somewhat agree,Strongly agree,Strongly agree,Somewhat agree,Disagree,Strongly agree,Neither agree nor disagree,Strongly agree,Strongly agree,5,3,54411d273ece6dfeff136dae3721309508be4f3e7c7dec3a94823d0b7ece1fe0,Pass,5,3
2026-04-29 12:27:57,2026-04-29 13:10:57,Yes,,Yes,Video A (left),Video B (right),Video B (right),Video B (right),Video A (left),Disagree,Disagree,Somewhat agree,Somewhat agree,Disagree,Agree,Agree,Disagree,Somewhat agree,Agree,Somewhat disagree,Agree,Somewhat agree,Somewhat agree,Disagree,Somewhat agree,Agree,Disagree,Disagree,Strongly Disagree,Neither agree nor disagree,Somewhat agree,Agree,4,3,61b55de08eb071567bc65f4dc24feeb49416d299b7af6e77a975be054fa89612,Pass,4,3
2026-04-29 12:28:20,2026-04-29 13:24:42,Yes,Yes,,Video A (left),Video B (right),Video B (right),Video A (left),Video A (left),Disagree,Somewhat agree,Agree,Somewhat agree,Somewhat agree,Agree,Somewhat agree,Somewhat disagree,Somewhat agree,Somewhat agree,Somewhat disagree,Agree,Somewhat agree,Somewhat disagree,Disagree,Somewhat agree,Agree,Somewhat disagree,Somewhat disagree,Somewhat disagree,Neither agree nor disagree,Somewhat agree,Somewhat agree,5,3,46e49d347d68e15fe3245c3e809620f0af791d4056e93bc0d817618d39551006,No File,5,3
2026-04-29 12:44:46,2026-04-29 13:27:58,Yes,Yes,,Video A (left),Video B (right),Video A (left),Video A (left),Video A (left),Neither agree nor disagree,Agree,Somewhat disagree,Somewhat agree,Strongly agree,Strongly agree,Neither agree nor disagree,Strongly agree,Somewhat disagree,Somewhat agree,Somewhat disagree,Neither agree nor disagree,Strongly agree,Strongly agree,Somewhat agree,Strongly agree,Somewhat disagree,Neither agree nor disagree,Agree,Agree,Neither agree nor disagree,Disagree,Neither agree nor disagree,4,3,55994a723434cbfb0845d55bfe4c5dde74cd567702691226e6fb10019e5a1f60,Pass,4,3
2026-04-29 12:52:18,2026-04-29 13:30:13,Yes,,Yes,Video A (left),Video B (right),Video A (left),Video A (left),Video A (left),Somewhat agree,Somewhat agree,Agree,Somewhat agree,Somewhat agree,Agree,Somewhat agree,Agree,Somewhat agree,Agree,Somewhat disagree,Somewhat agree,Agree,Agree,Somewhat agree,Agree,Somewhat agree,Neither agree nor disagree,Neither agree nor disagree,Agree,Neither agree nor disagree,Somewhat disagree,Somewhat agree,4,3,05bf912281ebbb4f2cfa38c876a5a8e07cbee381e9ff28a5d00c9366347b4963,Pass,4,3
2026-04-29 12:50:25,2026-04-29 13:33:30,Yes,,Yes,Video B (right),Video B (right),Video B (right),Video A (left),Video A (left),Strongly Disagree,Strongly Disagree,Agree,Somewhat agree,Strongly Disagree,Somewhat disagree,Strongly agree,Somewhat disagree,Somewhat agree,Strongly Disagree,Somewhat disagree,Agree,Somewhat disagree,Somewhat agree,Strongly Disagree,Strongly Disagree,Somewhat agree,Strongly Disagree,Strongly Disagree,Strongly Disagree,Neither agree nor disagree,Strongly agree,Somewhat agree,4,3,7afdb0348c13d001d5e46d677b7d05152fcae9294b0ed9cf25e7b1bfce7f9acf,Pass,4,3
2026-04-29 13:01:41,2026-04-29 13:42:38,Yes,,Yes,Video A (left),Video B (right),Video B (right),Video A (left),Video A (left),Strongly Disagree,Strongly agree,Neither agree nor disagree,Somewhat agree,Agree,Agree,Agree,Agree,Somewhat agree,Agree,Somewhat disagree,Neither agree nor disagree,Agree,Agree,Neither agree nor disagree,Strongly agree,Somewhat agree,Somewhat agree,Neither agree nor disagree,Strongly agree,Neither agree nor disagree,Neither agree nor disagree,Agree,5,3,a7e823e825c42ae68e8a1399680a04ddad75d9821cfc73a0e541f2419c0bb8f2,No File,5,3
2026-04-29 13:16:03,2026-04-29 14:13:17,Yes,,Yes,Video A (left),Video B (right),Video B (right),Video A (left),Video A (left),Neither agree nor disagree,Somewhat agree,Strongly agree,Somewhat agree,Strongly Disagree,Disagree,Strongly agree,Disagree,Strongly agree,Somewhat agree,Somewhat disagree,Strongly agree,Somewhat agree,Somewhat disagree,Neither agree nor disagree,Strongly agree,Agree,Somewhat disagree,Strongly Disagree,Strongly Disagree,Neither agree nor disagree,Strongly agree,Somewhat agree,5,3,ed95d65329a23d361767b1b17c01f687a207a252cf9290af6dfac7591291f7b4,Pass,5,3
2026-04-29 13:46:08,2026-04-29 14:27:16,Yes,Yes,,Video A (left),Video B (right),Video A (left),Video A (left),Video A (left),Disagree,Somewhat agree,Agree,Somewhat agree,Neither agree nor disagree,Agree,Somewhat agree,Somewhat agree,Neither agree nor disagree,Disagree,Somewhat disagree,Neither agree nor disagree,Agree,Somewhat agree,Strongly Disagree,Somewhat agree,Disagree,Disagree,Somewhat disagree,Somewhat agree,Neither agree nor disagree,Agree,Neither agree nor disagree,4,3,ec8b43a0706a39e11c2dcee4657ff93f58dcb90f35fa43aea36e268b7dc257d7,Pass,4,3
2026-04-29 13:45:27,2026-04-29 14:30:44,Yes,,Yes,Video A (left),Video B (right),Video B (right),Video A (left),Video A (left),Disagree,Somewhat agree,Agree,Somewhat agree,Disagree,Agree,Strongly agree,Disagree,Somewhat agree,Somewhat agree,Somewhat disagree,Agree,Somewhat agree,Somewhat agree,Somewhat agree,Somewhat agree,Agree,Somewhat agree,Somewhat disagree,Somewhat disagree,Neither agree nor disagree,Agree,Somewhat disagree,5,3,7f29fcbe9c459544c29b242b68c22220f9730a3ac95b19b71004da3ae18d0969,Pass,5,3
2026-04-29 13:57:31,2026-04-29 14:37:04,Yes,,Yes,Video A (left),Video B (right),Video B (right),Video A (left),Video A (left),Disagree,Disagree,Agree,Somewhat agree,Disagree,Disagree,Strongly agree,Strongly Disagree,Disagree,Disagree,Somewhat disagree,Neither agree nor disagree,Disagree,Disagree,Strongly Disagree,Disagree,Strongly Disagree,Disagree,Disagree,Strongly Disagree,Neither agree nor disagree,Disagree,Disagree,5,3,d5d1c001cfed8e6c1bfbef72e54067f2ff7339f060f74ad32b47c43639ca1890,Pass,5,3
2026-04-29 13:54:35,2026-04-29 14:54:15,Yes,,Yes,Video A (left),Video B (right),Video B (right),Video A (left),Video A (left),Somewhat agree,Agree,Somewhat agree,Somewhat agree,Somewhat agree,Agree,Somewhat agree,Agree,Somewhat disagree,Disagree,Somewhat disagree,Somewhat disagree,Somewhat agree,Agree,Somewhat agree,Agree,Somewhat disagree,Somewhat agree,Agree,Agree,Neither agree nor disagree,Somewhat disagree,Somewhat agree,5,3,4f4bfbde20c771f7fee05a15967d1e5df1c062522e3e77303619810a7af74b8c,Pass,5,3
